date,,wh,,,,,,
31/3/85 8:13,,2.177000046,,,,,,
23:52.1,,0.630421102,,,,,,
38:05.8,,1.374315858,,,,,,
22:23.8,,0.84684211,,,,,,
49:44.7,,0.976529419,,,,,,
30:45.6,,0.893294156,,,,,,
36:37.4,,0.952315688,,,,,,
20:55.6,,0.941263199,,,,,,
35:09.0,,1.892800093,,,,,,
19:27.1,,2.209350109,,,,,,
36:00.9,,1.357344747,,,,,,
33:40.7,,1.968105078,,,,,,
17:58.3,,0.88026315,,,,,,
49:38.8,,2.73605895,,,,,,
16:29.4,,2.424058914,,,,,,
30:40.7,,2.37805891,,,,,,
50:33.8,,0.648566663,,,,,,
29:14.6,,2.219700098,,,,,,
13:32.8,,2.395263195,,,,,,
27:46.0,,0.674800038,,,,,,
12:04.1,,0.652473629,,,,,,
49:45.0,,1.457235336,,,,,,
30:45.3,,0.684647083,,,,,,
26:17.0,,1.424052835,,,,,,
10:35.5,,1.429684401,,,,,,
24:49.0,,0.952368379,,,,,,
09:07.6,,0.511300027,,,,,,
59:23.4,,0.559357166,,,,,,
23:21.8,,0.57980001,,,,,,
07:39.5,,1.549900055,,,,,,
21:53.8,,3.011368513,,,,,,
06:11.6,,2.950315952,,,,,,
30:47.6,,2.210812569,,,,,,
20:26.3,,1.12152946,,,,,,
04:43.4,,0.797666728,,,,,,
53:52.1,,3.263892889,,,,,,
00:49.3,,1.959363818,,,,,,
03:19.4,,1.613200188,,,,,,
17:27.8,,1.007894754,,,,,,
01:45.3,,1.324315906,,,,,,
49:46.3,,2.198705673,,,,,,
30:49.6,,1.959588408,,,,,,
15:58.0,,2.045705795,,,,,,
00:16.7,,2.112315893,,,,,,
14:29.6,,1.962526441,,,,,,
58:49.8,,2.09453845,,,,,,
50:38.7,,1.805166841,,,,,,
13:02.1,,2.613538504,,,,,,
11:30.9,,0.969052672,,,,,,
49:46.5,,0.66870594,,,,,,
30:48.7,,1.212875128,,,,,,
15:10.9,,2.306578875,,,,,,
54:20.8,,2.783736706,,,,,,
25:45.7,,1.539033294,,,,,,
52:53.9,,3.100235462,,,,,,
07:06.0,,2.572650433,,,,,,
51:24.2,,3.394473791,,,,,,
49:43.1,,2.350555658,,,,,,
30:44.2,,1.208706021,,,,,,
05:37.5,,0.830263197,,,,,,
49:55.6,,2.256684542,,,,,,
04:08.8,,2.228894949,,,,,,
48:27.6,,2.711250305,,,,,,
50:34.5,,2.63933301,,,,,,
02:40.9,,3.112706184,,,,,,
46:57.9,,2.966842175,,,,,,
01:11.0,,1.845947266,,,,,,
45:28.8,,1.479421139,,,,,,
30:49.2,,2.293411732,,,,,,
59:41.7,,1.901315808,,,,,,
43:59.6,,1.013421059,,,,,,
58:14.2,,0.79694736,,,,,,
04:17.5,,1.035774231,,,,,,
42:31.7,,1.063421011,,,,,,
49:51.8,,1.985588312,,,,,,
30:54.7,,3.12225008,,,,,,
39:36.4,,1.263263345,,,,,,
53:49.9,,1.568263173,,,,,,
38:08.6,,1.363157988,,,,,,
31:28.1,,0.716555536,,,,,,
59:35.5,,0.827250004,,,,,,
52:21.9,,0.702631533,,,,,,
36:41.5,,0.450625002,,,,,,
50:53.2,,0.963473678,,,,,,
35:10.6,,0.785842121,,,,,,
49:57.0,,0.583888888,,,,,,
30:57.3,,0.570437551,,,,,,
49:23.5,,1.518368602,,,,,,
33:41.8,,1.790315747,,,,,,
47:54.3,,1.771400094,,,,,,
25:59.5,,2.051433325,,,,,,
25:17.6,,1.902799964,,,,,,
46:26.2,,0.835736871,,,,,,
30:44.2,,2.279000044,,,,,,
44:57.7,,1.268894792,,,,,,
30:58.3,,1.157882333,,,,,,
29:16.2,,0.669315815,,,,,,
43:29.6,,1.69599998,,,,,,
27:47.6,,1.440684319,,,,,,
